Course	Room	Teacher	Time	Students
015114	TH224	0820103	77	3929704 3911048 3503587 3556617 3667453 3767997 3690652 3708638 3768356 3789136 3764613 3819585 3610681 3759024 3483059 3667385 3821231 3818746 3910343 3931959 3578861 3581149 3651033 3689920 3712913 3728679 3789573 3796007 3817682 3819645 3931323 3694754 3722992 3931688 3584685 3668830 3774124 3910464 3910553 3910680 4086287 
002992	PK20	0375562	76	3929776 3580346 3816108 3913862 3492392 3620520 3811886 3819177 3561229 3852520 3694012 3668420 3691925 3929644 3597215 3808480 3852791 3930054 3651293 3848415 3930296 3667503 3930047 3826470 3581375 3816970 3823278 3902759 3902911 3913210 3928911 3929894 3930469 3930485 4091039 3797666 3797672 3822886 3870878 3910661 4086360 4086388 4086432 4086445 4086468 
002992	PK20	0375562	215	3929776 3580346 3816108 3913862 3492392 3620520 3811886 3819177 3561229 3852520 3694012 3668420 3691925 3929644 3597215 3808480 3852791 3930054 3651293 3848415 3930296 3667503 3930047 3826470 3581375 3816970 3823278 3902759 3902911 3913210 3928911 3929894 3930469 3930485 4091039 3797666 3797672 3822886 3870878 3910661 4086360 4086388 4086432 4086445 4086468 
004010	TAYD	3442425	243	3914820 3790492 3929776 3767997 3819232 3821766 3914745 3914968 3930168 3819372 3580796 3852791 3930054 3679221 3915054 3823192 3819353 3610120 3668365 3677885 3818773 3821097 3914928 3915243 3931929 3789464 3820971 3930767 
004010	TAYD	3442425	272	3914820 3790492 3929776 3767997 3819232 3821766 3914745 3914968 3930168 3819372 3580796 3852791 3930054 3679221 3915054 3823192 3819353 3610120 3668365 3677885 3818773 3821097 3914928 3915243 3931929 3789464 3820971 3930767 
004806	TH111	0032827	244	3788919 3929776 3821016 3910937 3902667 3854723 3788897 3827187 3829442 3930485 3930676 3910650 3910684 3910692 4086313 4086321 4086393 
004806	TH111	0032827	270	3788919 3929776 3821016 3910937 3902667 3854723 3788897 3827187 3829442 3930485 3930676 3910650 3910684 3910692 4086313 4086321 4086393 
006024	PK338	3470402	86	3929776 3930135 3759092 3833424 3903861 3914754 3671929 3846234 3902905 3910848 3914750 3902439 3930168 3819196 3819269 3929815 3799593 3816486 3821687 3913164 3910870 3580796 3808480 3914875 3929102 3549052 3814776 3491953 3579867 3818771 3928911 3929800 3930137 3576507 3684090 3910491 3910523 3910532 3910588 3910718 3910736 4086223 4086268 4086303 4086322 4086350 4086411 4086425 
006024	PK338	3470402	87	3929776 3930135 3759092 3833424 3903861 3914754 3671929 3846234 3902905 3910848 3914750 3902439 3930168 3819196 3819269 3929815 3799593 3816486 3821687 3913164 3910870 3580796 3808480 3914875 3929102 3549052 3814776 3491953 3579867 3818771 3928911 3929800 3930137 3576507 3684090 3910491 3910523 3910532 3910588 3910718 3910736 4086223 4086268 4086303 4086322 4086350 4086411 4086425 
006024	PK338	3470402	61	3929776 3930135 3759092 3833424 3903861 3914754 3671929 3846234 3902905 3910848 3914750 3902439 3930168 3819196 3819269 3929815 3799593 3816486 3821687 3913164 3910870 3580796 3808480 3914875 3929102 3549052 3814776 3491953 3579867 3818771 3928911 3929800 3930137 3576507 3684090 3910491 3910523 3910532 3910588 3910718 3910736 4086223 4086268 4086303 4086322 4086350 4086411 4086425 
015540	CARP13	3478658	280	3930301 3914754 3929679 3930162 3913210 3929241 
015540	CARP13	3478658	281	3930301 3914754 3929679 3930162 3913210 3929241 
002562	PK20	0564741	217	3914820 3458065 3683644 3814296 3858245 3913159 3758045 3816708 3820038 3844962 3560511 3852520 3914813 3821439 3929864 3928890 3821958 3930296 3608097 3820774 3606148 3790928 3824450 3858715 3902911 3905822 3929222 3929883 0750570 3668750 3668953 3821390 3910729 4086267 4086322 4086388 
002562	PK20	0564741	216	3914820 3458065 3683644 3814296 3858245 3913159 3758045 3816708 3820038 3844962 3560511 3852520 3914813 3821439 3929864 3928890 3821958 3930296 3608097 3820774 3606148 3790928 3824450 3858715 3902911 3905822 3929222 3929883 0750570 3668750 3668953 3821390 3910729 4086267 4086322 4086388 
008778	PK20	3194197	278	3470797 3816549 3693856 3913164 3483640 3818024 3575259 3581907 3665300 3763675 3797642 3910668 4086484 
008778	PK20	3194197	279	3470797 3816549 3693856 3913164 3483640 3818024 3575259 3581907 3665300 3763675 3797642 3910668 4086484 
001757	GOCOM	3460008	243	3471190 3581786 3663306 3581609 3514835 3797777 3910497 
001757	GOCOM	3460008	26	3471190 3581786 3663306 3581609 3514835 3797777 3910497 
006060	PK20	0554585	76	3503382 3559534 3577485 3578804 3477425 3556970 3694797 3561280 3579949 3575898 3487429 3574873 3576879 3581127 3199633 3578842 3628726 3580397 3668878 
006060	PK20	0554585	77	3503382 3559534 3577485 3578804 3477425 3556970 3694797 3561280 3579949 3575898 3487429 3574873 3576879 3581127 3199633 3578842 3628726 3580397 3668878 
006847	PK234	0031347	24	3477425 3481894 3666570 3549272 3557244 3559857 3581232 3708949 3790244 3817962 3538202 3486653 3611135 3717137 3689375 3694428 3821069 3721962 3481664 3560256 3581456 3591774 3656490 3680751 3953805 3606536 3576512 3651606 3652350 3668749 3668759 3668798 3668812 3797609 3797711 3797737 
006847	PK234	0031347	22	3477425 3481894 3666570 3549272 3557244 3559857 3581232 3708949 3790244 3817962 3538202 3486653 3611135 3717137 3689375 3694428 3821069 3721962 3481664 3560256 3581456 3591774 3656490 3680751 3953805 3606536 3576512 3651606 3652350 3668749 3668759 3668798 3668812 3797609 3797711 3797737 
006847	PK234	0031347	75	3477425 3481894 3666570 3549272 3557244 3559857 3581232 3708949 3790244 3817962 3538202 3486653 3611135 3717137 3689375 3694428 3821069 3721962 3481664 3560256 3581456 3591774 3656490 3680751 3953805 3606536 3576512 3651606 3652350 3668749 3668759 3668798 3668812 3797609 3797711 3797737 
010943	PK243	0207327	244	3492423 3503382 3559534 3578252 3578804 3581135 3631215 3651243 3667273 3691416 3692098 3692771 3820030 3478356 3616918 3651605 3560770 3796906 3820038 3929468 3691981 3820965 3561280 3650596 3694417 3821439 3581077 3651487 3694738 3629951 3653200 3462565 3574519 3579949 3629518 3513947 3576248 3577022 3581127 3581375 3690799 3692796 3694236 3695368 3820756 3915267 3578842 3581952 3628726 3576002 3694426 3484374 3668883 3668901 3669026 3759872 3797754 3797778 3910487 3910683 3910688 3910695 3910746 
010943	PK243	0207327	245	3492423 3503382 3559534 3578252 3578804 3581135 3631215 3651243 3667273 3691416 3692098 3692771 3820030 3478356 3616918 3651605 3560770 3796906 3820038 3929468 3691981 3820965 3561280 3650596 3694417 3821439 3581077 3651487 3694738 3629951 3653200 3462565 3574519 3579949 3629518 3513947 3576248 3577022 3581127 3581375 3690799 3692796 3694236 3695368 3820756 3915267 3578842 3581952 3628726 3576002 3694426 3484374 3668883 3668901 3669026 3759872 3797754 3797778 3910487 3910683 3910688 3910695 3910746 
010943	PK243	0207327	246	3492423 3503382 3559534 3578252 3578804 3581135 3631215 3651243 3667273 3691416 3692098 3692771 3820030 3478356 3616918 3651605 3560770 3796906 3820038 3929468 3691981 3820965 3561280 3650596 3694417 3821439 3581077 3651487 3694738 3629951 3653200 3462565 3574519 3579949 3629518 3513947 3576248 3577022 3581127 3581375 3690799 3692796 3694236 3695368 3820756 3915267 3578842 3581952 3628726 3576002 3694426 3484374 3668883 3668901 3669026 3759872 3797754 3797778 3910487 3910683 3910688 3910695 3910746 
010977	BYC127	0695890	24	3559534 3478356 3519078 3580584 3520100 3577167 3580407 3487623 3558800 3502893 3524963 3525604 3577590 3580248 3558963 3576333 3668761 3668800 3668821 3668841 3668858 3668970 3669002 3669084 
010977	BYC127	0695890	22	3559534 3478356 3519078 3580584 3520100 3577167 3580407 3487623 3558800 3502893 3524963 3525604 3577590 3580248 3558963 3576333 3668761 3668800 3668821 3668841 3668858 3668970 3669002 3669084 
012326	DAL25	3420576	24	3480728 3581999 3589576 3581827 3503630 3691616 3574866 3818122 3540124 3561660 3575259 3578861 3691140 3764157 3666207 3668870 3669026 3578910 
012326	DAL25	3420576	272	3480728 3581999 3589576 3581827 3503630 3691616 3574866 3818122 3540124 3561660 3575259 3578861 3691140 3764157 3666207 3668870 3669026 3578910 
003464	EHI	0599596	278	3480734 3667404 3929165 3699536 3712905 3819628 3995719 3690020 3691228 3805981 3818274 3678350 3817261 3928966 3797564 3692915 3693891 3910496 
003464	EHI	0599596	279	3480734 3667404 3929165 3699536 3712905 3819628 3995719 3690020 3691228 3805981 3818274 3678350 3817261 3928966 3797564 3692915 3693891 3910496 
003525	EHII	3818518	26	3480734 3796237 3694980 3819628 3559476 3580340 3790792 
003525	EHII	3818518	24	3480734 3796237 3694980 3819628 3559476 3580340 3790792 
015455	PK337	1167884	278	3482288 3493704 3558543 3564528 3580095 3581192 3693921 3694431 3479838 
015455	PK337	1167884	279	3482288 3493704 3558543 3564528 3580095 3581192 3693921 3694431 3479838 
015455	PK337	1167884	245	3482288 3493704 3558543 3564528 3580095 3581192 3693921 3694431 3479838 
001763	BYC106	4087850	77	3493704 3819613 3592208 3576230 3581596 3699593 3797324 3694828 3913396 3508682 3651816 3797532 3820992 3668935 3797825 
014122	DAL6	3555100	26	3493704 3533093 3913185 3580671 3819613 3797266 3714653 3915088 3679221 3557478 3561001 3630526 3651486 3667654 3690799 3822778 3995730 3797606 3797694 4086227 
014122	DAL6	3555100	332	3493704 3533093 3913185 3580671 3819613 3797266 3714653 3915088 3679221 3557478 3561001 3630526 3651486 3667654 3690799 3822778 3995730 3797606 3797694 4086227 
002163	PK229	3415849	243	3493748 3632720 3689500 3591844 3650239 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3656490 3690043 3693813 3606536 
002163	PK229	3415849	244	3493748 3632720 3689500 3591844 3650239 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3656490 3690043 3693813 3606536 
002163	PK229	3415849	23	3493748 3632720 3689500 3591844 3650239 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3656490 3690043 3693813 3606536 
002166	PK229	0428815	278	3493748 3689500 3591844 3575483 3648550 3690806 3667503 3460343 3496439 3496673 3610287 3656490 3690043 3693813 3606536 3820380 3651606 3668751 
002166	PK229	0428815	279	3493748 3689500 3591844 3575483 3648550 3690806 3667503 3460343 3496439 3496673 3610287 3656490 3690043 3693813 3606536 3820380 3651606 3668751 
002166	PK229	0428815	280	3493748 3689500 3591844 3575483 3648550 3690806 3667503 3460343 3496439 3496673 3610287 3656490 3690043 3693813 3606536 3820380 3651606 3668751 
011827	PK179	3926209	281	3493748 3689500 3591844 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3610287 3690043 3693813 
011827	PK179	3926209	25	3493748 3689500 3591844 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3610287 3690043 3693813 
011827	PK179	3926209	77	3493748 3689500 3591844 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3610287 3690043 3693813 
005293	TAYB	1020104	243	3493764 3693092 3538688 3692807 3520880 3668842 3669016 3910512 3910614 
005293	TAYB	1020104	26	3493764 3693092 3538688 3692807 3520880 3668842 3669016 3910512 3910614 
002636	PK20	3393853	280	3519078 3818770 3668130 3820963 3722764 3816832 3901004 3820587 3930469 3915028 3910739 4086215 
002636	PK20	3393853	281	3519078 3818770 3668130 3820963 3722764 3816832 3901004 3820587 3930469 3915028 3910739 4086215 
004023	BYC106	3996718	217	3552259 3759092 3768339 3769494 3613455 3796254 3695529 3820900 3797640 3910464 3910551 3910607 3910684 3910698 3910766 
007378	CARP21	0162977	60	3905868 3552259 3556617 3620017 3814296 3821016 3930220 3689328 3768356 3796723 3821766 3846234 3910848 3930705 3797168 3904320 3904965 3768088 3559657 3694434 3823405 3705083 3483059 3612623 3667385 3821231 3913396 3928966 3485170 3497948 3521461 3559843 3611048 3645720 3695784 3712913 3796964 3816970 3817260 3820729 3692915 3694754 3722992 3694780 3484374 3596193 3797650 3797691 3797739 3797787 3797803 3910464 3910510 3910515 3910539 3910583 3910610 3910614 3910712 4086307 4086313 3774943 
007378	CARP21	0162977	214	3905868 3552259 3556617 3620017 3814296 3821016 3930220 3689328 3768356 3796723 3821766 3846234 3910848 3930705 3797168 3904320 3904965 3768088 3559657 3694434 3823405 3705083 3483059 3612623 3667385 3821231 3913396 3928966 3485170 3497948 3521461 3559843 3611048 3645720 3695784 3712913 3796964 3816970 3817260 3820729 3692915 3694754 3722992 3694780 3484374 3596193 3797650 3797691 3797739 3797787 3797803 3910464 3910510 3910515 3910539 3910583 3910610 3910614 3910712 4086307 4086313 3774943 
007378	CARP21	0162977	282	3905868 3552259 3556617 3620017 3814296 3821016 3930220 3689328 3768356 3796723 3821766 3846234 3910848 3930705 3797168 3904320 3904965 3768088 3559657 3694434 3823405 3705083 3483059 3612623 3667385 3821231 3913396 3928966 3485170 3497948 3521461 3559843 3611048 3645720 3695784 3712913 3796964 3816970 3817260 3820729 3692915 3694754 3722992 3694780 3484374 3596193 3797650 3797691 3797739 3797787 3797803 3910464 3910510 3910515 3910539 3910583 3910610 3910614 3910712 4086307 4086313 3774943 
005257	TH118	3819183	26	3556617 3561516 3695542 3667677 3485628 3668538 3797633 3797751 3910698 
005257	TH118	3819183	244	3556617 3561516 3695542 3667677 3485628 3668538 3797633 3797751 3910698 
006880	PK154	0031347	26	3482288 3558543 3564528 3581192 3579291 3465332 3576879 3580955 
006880	PK154	0031347	25	3482288 3558543 3564528 3581192 3579291 3465332 3576879 3580955 
006880	PK154	0031347	79	3482288 3558543 3564528 3581192 3579291 3465332 3576879 3580955 
015260	SW8	0032205	246	3558543 3568950 3578036 3580326 
015260	SW8	0032205	332	3558543 3568950 3578036 3580326 
014114	TH111	0827051	280	3559172 3904251 3816486 3610681 3819598 3823278 3818227 3691265 3910516 3910586 3910632 3910660 3910672 4086280 4086341 4086493 4086506 
014114	TH111	0827051	281	3559172 3904251 3816486 3610681 3819598 3823278 3818227 3691265 3910516 3910586 3910632 3910660 3910672 4086280 4086341 4086493 4086506 
001847	PK259	3483424	281	3559464 3574137 3797164 3668420 3575483 3483640 3823262 3689375 3694428 3694668 3608097 3818122 3560256 3575928 3796247 3819332 3953805 3517604 
001847	PK259	3483424	26	3559464 3574137 3797164 3668420 3575483 3483640 3823262 3689375 3694428 3694668 3608097 3818122 3560256 3575928 3796247 3819332 3953805 3517604 
001847	PK259	3483424	77	3559464 3574137 3797164 3668420 3575483 3483640 3823262 3689375 3694428 3694668 3608097 3818122 3560256 3575928 3796247 3819332 3953805 3517604 
015250	PK227	3899727	278	3559464 3591591 3797825 
015250	PK227	3899727	279	3559464 3591591 3797825 
015250	PK227	3899727	280	3559464 3591591 3797825 
009273	GOCOM	0032827	278	3559612 3768555 3473086 3581274 3540714 3558963 3668900 3668982 3668987 
009273	GOCOM	0032827	279	3559612 3768555 3473086 3581274 3540714 3558963 3668900 3668982 3668987 
015408	DAL2	3443571	243	3559612 3818686 3616872 3818770 3871577 3560511 3669280 3580407 3711797 3691228 3768972 3930237 3931158 3798513 3557742 3561001 3712286 3762625 3797192 3474374 3694813 
015408	DAL2	3443571	270	3559612 3818686 3616872 3818770 3871577 3560511 3669280 3580407 3711797 3691228 3768972 3930237 3931158 3798513 3557742 3561001 3712286 3762625 3797192 3474374 3694813 
014987	TAYB	1020104	280	3559815 3561516 3930890 3581609 3579687 3693891 3930731 3577741 
014987	TAYB	1020104	281	3559815 3561516 3930890 3581609 3579687 3693891 3930731 3577741 
014865	TH110	0031522	213	3905868 3558543 3560199 3630474 3635008 3669069 3796230 3518231 3631101 3476864 3668420 3910870 3512896 3651573 3705083 3574866 3476927 3559870 3576126 3577682 3578811 3579414 3690778 3694741 3694791 3816924 3816970 3903909 3903986 3930891 3542887 3578673 3668805 3668843 3668860 3668866 3668934 3668961 3669008 3669027 3797588 3797590 3797597 3797607 3797638 3797641 3797657 3797659 3797679 3797776 3797863 3815923 3910479 3910489 3910535 3910550 3910559 3910599 3910676 3910681 3910704 3910725 3910736 3910756 3929472 4086225 4086260 4086268 4086269 4086321 4086357 4086375 4086393 4086476 4096176 
014865	TH110	0031522	318	3905868 3558543 3560199 3630474 3635008 3669069 3796230 3518231 3631101 3476864 3668420 3910870 3512896 3651573 3705083 3574866 3476927 3559870 3576126 3577682 3578811 3579414 3690778 3694741 3694791 3816924 3816970 3903909 3903986 3930891 3542887 3578673 3668805 3668843 3668860 3668866 3668934 3668961 3669008 3669027 3797588 3797590 3797597 3797607 3797638 3797641 3797657 3797659 3797679 3797776 3797863 3815923 3910479 3910489 3910535 3910550 3910559 3910599 3910676 3910681 3910704 3910725 3910736 3910756 3929472 4086225 4086260 4086268 4086269 4086321 4086357 4086375 4086393 4086476 4096176 
014865	TH110	0031522	216	3905868 3558543 3560199 3630474 3635008 3669069 3796230 3518231 3631101 3476864 3668420 3910870 3512896 3651573 3705083 3574866 3476927 3559870 3576126 3577682 3578811 3579414 3690778 3694741 3694791 3816924 3816970 3903909 3903986 3930891 3542887 3578673 3668805 3668843 3668860 3668866 3668934 3668961 3669008 3669027 3797588 3797590 3797597 3797607 3797638 3797641 3797657 3797659 3797679 3797776 3797863 3815923 3910479 3910489 3910535 3910550 3910559 3910599 3910676 3910681 3910704 3910725 3910736 3910756 3929472 4086225 4086260 4086268 4086269 4086321 4086357 4086375 4086393 4086476 4096176 
015661	TH129	3995790	243	3560199 3481391 3569865 3483059 3578075 3581201 3930303 3592680 3650228 3692519 3796007 3818227 
015661	TH129	3995790	244	3560199 3481391 3569865 3483059 3578075 3581201 3930303 3592680 3650228 3692519 3796007 3818227 
001871	PK10	1167863	243	3560487 3694797 3538202 3651487 3581038 3581456 
001871	PK10	1167863	318	3560487 3694797 3538202 3651487 3581038 3581456 
001871	PK10	1167863	216	3560487 3694797 3538202 3651487 3581038 3581456 
015449	PK20	0402773	78	3692098 3577146 3581315 3632720 3695434 3816963 3908300 3576753 3610671 3819232 3492361 3651412 3797266 3822995 3699536 3816486 3930102 3616206 3759024 3559903 3816860 3608097 3816960 3524341 3692294 3764207 3789246 3816992 3822778 3832060 3913210 3820491 3821047 3790306 3797754 3904102 3910509 4086247 
015449	PK20	0402773	60	3692098 3577146 3581315 3632720 3695434 3816963 3908300 3576753 3610671 3819232 3492361 3651412 3797266 3822995 3699536 3816486 3930102 3616206 3759024 3559903 3816860 3608097 3816960 3524341 3692294 3764207 3789246 3816992 3822778 3832060 3913210 3820491 3821047 3790306 3797754 3904102 3910509 4086247 
012819	BYC106	3195964	246	3560199 3561516 3821588 3592325 3655393 3606290 3516442 3650225 3695529 3816764 3816924 3797835 3581851 
012819	BYC106	3195964	23	3560199 3561516 3821588 3592325 3655393 3606290 3516442 3650225 3695529 3816764 3816924 3797835 3581851 
006043	PK338	0554585	280	3564528 3818782 3475959 3820038 3820032 3715155 3653200 3579949 3581282 3487429 3578240 3579864 3694236 3820257 3669037 3797628 
006043	PK338	0554585	281	3564528 3818782 3475959 3820038 3820032 3715155 3653200 3579949 3581282 3487429 3578240 3579864 3694236 3820257 3669037 3797628 
006043	PK338	0554585	24	3564528 3818782 3475959 3820038 3820032 3715155 3653200 3579949 3581282 3487429 3578240 3579864 3694236 3820257 3669037 3797628 
007006	DAL119	0162976	23	3577485 3930614 3695510 3574483 3910937 3913159 3687862 3903092 3905885 3852520 3913807 3667311 3904334 3930025 3512896 3929102 3771823 3906250 3914724 3826470 3768620 3790928 3902759 3914928 3930216 4086457 4086499 
007006	DAL119	0162976	25	3577485 3930614 3695510 3574483 3910937 3913159 3687862 3903092 3905885 3852520 3913807 3667311 3904334 3930025 3512896 3929102 3771823 3906250 3914724 3826470 3768620 3790928 3902759 3914928 3930216 4086457 4086499 
014100	RCCON	0431946	278	3574639 3578488 3619323 3683644 3823311 3558800 3530220 3597302 3692519 3820900 
014100	RCCON	0431946	279	3574639 3578488 3619323 3683644 3823311 3558800 3530220 3597302 3692519 3820900 
004065	TAYD	0854975	280	3575266 3580095 3652373 3558800 
004065	TAYD	0854975	281	3575266 3580095 3652373 3558800 
008810	TH129	0576472	23	3575971 3693856 3788983 3667464 3691981 3498772 3581962 3691962 3559225 3788990 3797636 3910499 
008810	TH129	0576472	25	3575971 3693856 3788983 3667464 3691981 3498772 3581962 3691962 3559225 3788990 3797636 3910499 
012339	BYC106	3420576	278	3576231 3577146 3579579 3631101 3483954 3570123 3652273 3560649 3485628 3692609 3668883 
012339	BYC106	3420576	279	3576231 3577146 3579579 3631101 3483954 3570123 3652273 3560649 3485628 3692609 3668883 
007926	RCCON	0470839	280	3577146 3581081 3524066 3497948 3574542 3525384 3668752 3668917 
007926	RCCON	0470839	281	3577146 3581081 3524066 3497948 3574542 3525384 3668752 3668917 
012734	RCCON	0772775	243	3577146 3524066 3497948 3574542 3797770 
012734	RCCON	0772775	26	3577146 3524066 3497948 3574542 3797770 
006868	PK337	0402773	24	3578252 3580095 3667464 3820965 3690719 3694738 3693921 3579094 3694431 3694903 3576879 3792350 3479838 3506165 
006868	PK337	0402773	22	3578252 3580095 3667464 3820965 3690719 3694738 3693921 3579094 3694431 3694903 3576879 3792350 3479838 3506165 
006868	PK337	0402773	75	3578252 3580095 3667464 3820965 3690719 3694738 3693921 3579094 3694431 3694903 3576879 3792350 3479838 3506165 
001760	RODESIGN	0254474	243	3578443 3531305 3581389 3596492 3547282 3668772 
001760	RODESIGN	0254474	26	3578443 3531305 3581389 3596492 3547282 3668772 
004393	TAYSEM	0138190	243	3578488 3815898 3581830 3668802 3910543 
004393	TAYSEM	0138190	26	3578488 3815898 3581830 3668802 3910543 
015413	DAL212A	0493855	77	3578707 3833424 3559970 3575969 3579579 3581827 3620520 3789070 3690516 3930118 3818762 3818274 3823151 3497948 3667381 3651348 3797667 3797754 3910470 3910479 3910559 3910758 
015677	TH118	3460456	243	3910321 3540428 3559970 3695542 3514095 3579028 3581247 3690516 3699613 3914166 3910656 
015677	TH118	3460456	269	3910321 3540428 3559970 3695542 3514095 3579028 3581247 3690516 3699613 3914166 3910656 
003275	GOSCENE	0695890	78	3693185 3478356 3579092 3630915 3822535 3487623 3462565 3595071 3575259 3577590 3817682 3580248 3576460 3668841 3669002 3797645 3910462 
008469	DAL1	3420576	244	3790492 3579092 3821269 3709927 3668130 3929167 3817419 3821048 3678350 3674492 3764157 3816463 3818771 3797720 3797784 3910483 
008469	DAL1	3420576	245	3790492 3579092 3821269 3709927 3668130 3929167 3817419 3821048 3678350 3674492 3764157 3816463 3818771 3797720 3797784 3910483 
012822	DAL212E	3448653	280	3579092 3821269 3561660 3797648 
012822	DAL212E	3448653	281	3579092 3821269 3561660 3797648 
007070	DAL212A	0316015	278	3580346 3601391 3635012 3687862 3715174 3485774 3592325 3581038 3581249 3692849 3538400 
007070	DAL212A	0316015	279	3580346 3601391 3635012 3687862 3715174 3485774 3592325 3581038 3581249 3692849 3538400 
011312	DAL25	0125630	216	3480728 3580346 3851735 3488858 3462240 3995719 3510665 3530220 3559537 3691140 3764157 3668870 3797720 
011312	DAL25	0125630	60	3480728 3580346 3851735 3488858 3462240 3995719 3510665 3530220 3559537 3691140 3764157 3668870 3797720 
015511	DAL1	3996563	243	3574483 3580586 3929165 3575735 3651412 3485756 3651293 3514964 3521272 3558796 3560858 3576126 3591591 3538400 3561772 
015511	DAL1	3996563	24	3574483 3580586 3929165 3575735 3651412 3485756 3651293 3514964 3521272 3558796 3560858 3576126 3591591 3538400 3561772 
007888	RCSEM	0772775	244	3581081 3821088 3580671 3711797 3612203 3910489 
007888	RCSEM	0772775	245	3581081 3821088 3580671 3711797 3612203 3910489 
007040	TAYB	0162976	244	3581207 3693612 3821588 3609553 3821571 3570123 3486834 3581455 3689991 3792443 3816466 3819542 3669033 3689944 3797864 3910580 
007040	TAYB	0162976	245	3581207 3693612 3821588 3609553 3821571 3570123 3486834 3581455 3689991 3792443 3816466 3819542 3669033 3689944 3797864 3910580 
012355	PEMSTD	0683480	280	3581786 3691925 3668765 3668895 3910741 4086355 
012355	PEMSTD	0683480	281	3581786 3691925 3668765 3668895 3910741 4086355 
013193	PK10	0898918	24	3591211 3561074 3505157 3577187 3470393 3471447 3516634 3579723 3650578 
013193	PK10	0898918	332	3591211 3561074 3505157 3577187 3470393 3471447 3516634 3579723 3650578 
013193	PK10	0898918	77	3591211 3561074 3505157 3577187 3470393 3471447 3516634 3579723 3650578 
013627	PK20	3459335	217	3591211 3690361 3580251 3821254 3479311 3816104 3577187 3689375 3480868 3581085 3581920 3694432 3576512 3669043 
013627	PK20	3459335	216	3591211 3690361 3580251 3821254 3479311 3816104 3577187 3689375 3480868 3581085 3581920 3694432 3576512 3669043 
015418	DAL10	0135660	245	3591211 3574563 3514964 3540124 3558796 3651465 3537536 3668871 3668937 3669028 3910593 
015418	DAL10	0135660	246	3591211 3574563 3514964 3540124 3558796 3651465 3537536 3668871 3668937 3669028 3910593 
003270	DAL2	0492451	79	3601391 3790857 3820885 3903092 3667749 3577167 3819628 3715155 3823262 3821958 3577795 3674492 3655428 3692786 3693253 3695292 3816463 3818771 3904411 3905822 3693224 4086293 
015669	DAL6	0804281	243	3601391 3635012 3796230 3578191 3585962 3695539 3568950 3546891 3574546 3668768 3668834 3669033 3797590 3797659 3910663 
015669	DAL6	0804281	24	3601391 3635012 3796230 3578191 3585962 3695539 3568950 3546891 3574546 3668768 3668834 3669033 3797590 3797659 3910663 
005141	TAYB	0493856	23	3910185 3619323 3929954 3560511 3768588 3579645 3823391 3930047 3557478 3667381 3667654 3712286 3832060 3533264 3537536 
005141	TAYB	0493856	25	3910185 3619323 3929954 3560511 3768588 3579645 3823391 3930047 3557478 3667381 3667654 3712286 3832060 3533264 3537536 
008773	PK354	3996107	78	3630474 3823438 3913862 3846234 3848104 3691616 3852520 3910343 3768025 3822886 4086333 
003454	DAL212A	3443571	244	3544262 3699561 3789175 3581315 3630915 3768339 3610671 3616872 3620520 3665045 3796974 3819309 3768088 3699593 3818274 3768458 3789507 3689920 3712286 3790792 3820992 3797640 3910544 
003454	DAL212A	3443571	272	3544262 3699561 3789175 3581315 3630915 3768339 3610671 3616872 3620520 3665045 3796974 3819309 3768088 3699593 3818274 3768458 3789507 3689920 3712286 3790792 3820992 3797640 3910544 
004293	PK200	3818521	278	3632720 4000229 3581220 3581918 3491953 3631042 3667674 3579181 3458061 3668767 3797728 3910605 
004293	PK200	3818521	279	3632720 4000229 3581220 3581918 3491953 3631042 3667674 3579181 3458061 3668767 3797728 3910605 
005743	CARP15	3392421	26	3634695 3930052 3540428 3575735 3580159 3817048 3577806 3481664 3577682 3651033 3599497 3668766 
005743	CARP15	3392421	244	3634695 3930052 3540428 3575735 3580159 3817048 3577806 3481664 3577682 3651033 3599497 3668766 
004275	GOB	0949010	77	3635012 3397771 3789439 3816993 3995719 3929864 3823094 3579867 3650997 3792443 3818675 3822122 3910179 3668953 3797749 3797831 3910526 3914525 4086216 4086250 4086505 
002572	PK336	3792642	24	3575916 3821393 3651499 3694797 3708638 3689845 3694417 3581227 3581171 3694384 3576013 3693902 3645471 3668753 3669017 3797824 4094953 
002572	PK336	3792642	271	3575916 3821393 3651499 3694797 3708638 3689845 3694417 3581227 3581171 3694384 3576013 3693902 3645471 3668753 3669017 3797824 4094953 
002572	PK336	3792642	79	3575916 3821393 3651499 3694797 3708638 3689845 3694417 3581227 3581171 3694384 3576013 3693902 3645471 3668753 3669017 3797824 4094953 
013174	CARP15	0897706	25	3692761 3667404 3693612 3699536 3819309 3580407 3561318 3524341 3575769 3695292 3819230 3474374 3818227 3668823 
013174	CARP15	0897706	332	3692761 3667404 3693612 3699536 3819309 3580407 3561318 3524341 3575769 3695292 3819230 3474374 3818227 3668823 
