Course	Room	Teacher	Time	Students
007377	PK20	0031522	136	3474620 3476927 3480375 3480592 3524963 3540124 3581609 3609410 3677885 3796007 3796964 3443522 3816924 3574137 3690652 3667676 3578191 3651465 3674492 3679221 3629518 3645720 3575309 3651573 3558838 3630474 3692628 3767997 3650228 3797206 3580912 3651033 3581149 3576557 3576568 3576625 3668806 3668865 3669047 3790863 3797632 3797639 3797656 3797668 3797690 3797691 3797714 3797787 3797839 3797862 3910463 3910501 3910525 3910537 3910556 3910564 
008764	BYC127	3554385	4	3476927 3481075 3635008 3699593 3817637 3819628 3820030 3820257 3717137 3817682 3821048 3693185 3651487 3699536 3816463 3669069 3561280 3768088 3815949 3819433 3819645 3764422 3797429 3797206 
008764	BYC127	3554385	74	3476927 3481075 3635008 3699593 3817637 3819628 3820030 3820257 3717137 3817682 3821048 3693185 3651487 3699536 3816463 3669069 3561280 3768088 3815949 3819433 3819645 3764422 3797429 3797206 
009225	EHIII	1061058	115	3476927 3699593 3796964 3820992 3639603 3789464 3474463 3619323 3678357 3709927 3819372 3910564 
009225	EHIII	1061058	116	3476927 3699593 3796964 3820992 3639603 3789464 3474463 3619323 3678357 3709927 3819372 3910564 
006026	PK243	0431634	73	3465050 3478356 3480375 3483511 3485170 3599090 3606418 3634695 3482264 3485169 3487093 3487266 3667677 3487034 3577054 3581995 3631101 3576753 3596492 3483003 3578443 3419024 3576359 3576373 3576383 3576388 3576410 3576556 3576577 3576586 3668855 3668911 3668949 3668966 3668984 3669010 3669050 3669084 3797605 3797608 3797640 3797687 3797712 3797718 3797749 3797765 3797868 
006026	PK243	0431634	74	3465050 3478356 3480375 3483511 3485170 3599090 3606418 3634695 3482264 3485169 3487093 3487266 3667677 3487034 3577054 3581995 3631101 3576753 3596492 3483003 3578443 3419024 3576359 3576373 3576383 3576388 3576410 3576556 3576577 3576586 3668855 3668911 3668949 3668966 3668984 3669010 3669050 3669084 3797605 3797608 3797640 3797687 3797712 3797718 3797749 3797765 3797868 
006026	PK243	0431634	134	3465050 3478356 3480375 3483511 3485170 3599090 3606418 3634695 3482264 3485169 3487093 3487266 3667677 3487034 3577054 3581995 3631101 3576753 3596492 3483003 3578443 3419024 3576359 3576373 3576383 3576388 3576410 3576556 3576577 3576586 3668855 3668911 3668949 3668966 3668984 3669010 3669050 3669084 3797605 3797608 3797640 3797687 3797712 3797718 3797749 3797765 3797868 
006036	PK349	1141520	202	3477824 3478356 3480668 3480710 3481419 3485228 3559534 3575898 3578811 3650596 3690799 3694006 3694738 3821439 3574349 3577109 3577485 3492361 3578804 3581282 3821393 3483651 3690361 3482019 3629518 3691416 3820774 3477425 3694289 3578842 3579949 3580397 3581913 3581952 3695554 3789283 3822535 3694797 3575916 3578252 3668782 3797727 
006036	PK349	1141520	203	3477824 3478356 3480668 3480710 3481419 3485228 3559534 3575898 3578811 3650596 3690799 3694006 3694738 3821439 3574349 3577109 3577485 3492361 3578804 3581282 3821393 3483651 3690361 3482019 3629518 3691416 3820774 3477425 3694289 3578842 3579949 3580397 3581913 3581952 3695554 3789283 3822535 3694797 3575916 3578252 3668782 3797727 
006036	PK349	1141520	77	3477824 3478356 3480668 3480710 3481419 3485228 3559534 3575898 3578811 3650596 3690799 3694006 3694738 3821439 3574349 3577109 3577485 3492361 3578804 3581282 3821393 3483651 3690361 3482019 3629518 3691416 3820774 3477425 3694289 3578842 3579949 3580397 3581913 3581952 3695554 3789283 3822535 3694797 3575916 3578252 3668782 3797727 
011319	TH129	3393853	3	3478356 3581207 3486571 3581995 3486475 3485727 3574543 3485327 3668950 
011319	TH129	3393853	270	3478356 3581207 3486571 3581995 3486475 3485727 3574543 3485327 3668950 
006060	PK328	0207327	115	3478506 3484990 3485228 3581980 3464850 3469615 3486852 3485288 3483651 3513947 3448314 3485727 3475933 3576420 
006060	PK328	0207327	116	3478506 3484990 3485228 3581980 3464850 3469615 3486852 3485288 3483651 3513947 3448314 3485727 3475933 3576420 
006060	PK328	0207327	117	3478506 3484990 3485228 3581980 3464850 3469615 3486852 3485288 3483651 3513947 3448314 3485727 3475933 3576420 
002412	DAL212E	0697660	114	3479085 3690346 3716057 3793612 3576231 3486844 3821632 3576429 3797692 3797829 3797849 
002412	DAL212E	0697660	9	3479085 3690346 3716057 3793612 3576231 3486844 3821632 3576429 3797692 3797829 3797849 
001551	GOB	0031756	76	3479712 3793612 3821006 3821059 3819645 3820961 3486782 3695145 3768303 1084187 3693224 3819372 3576579 
001551	GOB	0031756	78	3479712 3793612 3821006 3821059 3819645 3820961 3486782 3695145 3768303 1084187 3693224 3819372 3576579 
001563	PEMSTD	0031756	114	3479712 3483557 
001563	PEMSTD	0031756	9	3479712 3483557 
001871	PK11	1167863	114	3430298 3480375 3485912 3481813 3483638 3485550 
001871	PK11	1167863	9	3430298 3480375 3485912 3481813 3483638 3485550 
001871	PK11	1167863	115	3430298 3480375 3485912 3481813 3483638 3485550 
002571	PK337	3792642	117	3480401 3521272 3576013 3650277 3581227 3693902 3452445 3484894 3559624 3480867 3690719 3581952 3575916 3576337 3668787 3668914 3797772 3910737 
002571	PK337	3792642	200	3480401 3521272 3576013 3650277 3581227 3693902 3452445 3484894 3559624 3480867 3690719 3581952 3575916 3576337 3668787 3668914 3797772 3910737 
002571	PK337	3792642	133	3480401 3521272 3576013 3650277 3581227 3693902 3452445 3484894 3559624 3480867 3690719 3581952 3575916 3576337 3668787 3668914 3797772 3910737 
013659	DAL2	0254151	114	3480592 3695784 3656490 3669069 3464306 3576518 3797593 3797747 
013659	DAL2	0254151	9	3480592 3695784 3656490 3669069 3464306 3576518 3797593 3797747 
014865	PK20	0031522	133	3480592 3480732 3538688 3577795 3581609 3650225 3690020 3764157 3818746 3820378 3480571 3486321 3476860 3480939 3544945 3690516 3717144 3479976 3483385 3484202 3581846 3679221 3715155 3815949 3457988 3595641 3486617 3689920 3695434 3767997 3792406 3695145 3816860 3479054 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576408 3576432 3576448 3576472 3576579 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797713 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 
014865	PK20	0031522	65	3480592 3480732 3538688 3577795 3581609 3650225 3690020 3764157 3818746 3820378 3480571 3486321 3476860 3480939 3544945 3690516 3717144 3479976 3483385 3484202 3581846 3679221 3715155 3815949 3457988 3595641 3486617 3689920 3695434 3767997 3792406 3695145 3816860 3479054 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576408 3576432 3576448 3576472 3576579 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797713 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 
014866	TH110	0031522	66	3475745 3480592 3538688 3577795 3650225 3690020 3694006 3764157 3818746 3820378 3621523 3480571 3476860 3544945 3717144 3479976 3484202 3581846 3679221 3715155 3815949 3457988 3465588 3595641 3486617 3689920 3695434 3767997 3792406 3695145 3790792 3816860 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576432 3576448 3576457 3576472 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 3692316 
014866	TH110	0031522	71	3475745 3480592 3538688 3577795 3650225 3690020 3694006 3764157 3818746 3820378 3621523 3480571 3476860 3544945 3717144 3479976 3484202 3581846 3679221 3715155 3815949 3457988 3465588 3595641 3486617 3689920 3695434 3767997 3792406 3695145 3790792 3816860 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576432 3576448 3576457 3576472 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 3692316 
014866	TH110	0031522	134	3475745 3480592 3538688 3577795 3650225 3690020 3694006 3764157 3818746 3820378 3621523 3480571 3476860 3544945 3717144 3479976 3484202 3581846 3679221 3715155 3815949 3457988 3465588 3595641 3486617 3689920 3695434 3767997 3792406 3695145 3790792 3816860 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576432 3576448 3576457 3576472 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 3692316 
001187	DAL315	0031388	201	3471447 3475745 3480668 3521272 3560256 3540662 3485361 3454182 3466011 3557478 3446353 3574483 3479054 
001187	DAL315	0031388	75	3471447 3475745 3480668 3521272 3560256 3540662 3485361 3454182 3466011 3557478 3446353 3574483 3479054 
010966	PK20	0775640	114	3480668 3764207 3691228 3668840 3797773 3797839 3910549 
010966	PK20	0775640	9	3480668 3764207 3691228 3668840 3797773 3797839 3910549 
006035	PK349	3839982	76	3480714 3574519 3577022 3577703 3667273 3690043 3691575 3691748 3692098 3692771 3694417 3694432 3694903 3695368 3797331 3556970 3577485 3651243 3580114 3581282 3693902 3820032 3691416 3820774 3578842 3645471 3475959 3578921 3576396 3576501 3576564 3576633 3668914 3668968 3797628 3797740 
006035	PK349	3839982	72	3480714 3574519 3577022 3577703 3667273 3690043 3691575 3691748 3692098 3692771 3694417 3694432 3694903 3695368 3797331 3556970 3577485 3651243 3580114 3581282 3693902 3820032 3691416 3820774 3578842 3645471 3475959 3578921 3576396 3576501 3576564 3576633 3668914 3668968 3797628 3797740 
006035	PK349	3839982	97	3480714 3574519 3577022 3577703 3667273 3690043 3691575 3691748 3692098 3692771 3694417 3694432 3694903 3695368 3797331 3556970 3577485 3651243 3580114 3581282 3693902 3820032 3691416 3820774 3578842 3645471 3475959 3578921 3576396 3576501 3576564 3576633 3668914 3668968 3797628 3797740 
008467	DAL2	0125630	117	3480728 3559476 3559534 3574047 3575259 3577590 3724014 3482263 3482264 3525604 3666207 3575309 3663306 3661465 3502364 3576517 3669084 
008467	DAL2	0125630	71	3480728 3559476 3559534 3574047 3575259 3577590 3724014 3482263 3482264 3525604 3666207 3575309 3663306 3661465 3502364 3576517 3669084 
013641	TAYF	0893542	115	3480728 3559537 3455908 3556594 3597215 
013641	TAYF	0893542	116	3480728 3559537 3455908 3556594 3597215 
001893	PK10	0898918	116	3480732 3485548 3486379 3576411 
001893	PK10	0898918	117	3480732 3485548 3486379 3576411 
001893	PK10	0898918	200	3480732 3485548 3486379 3576411 
013193	PK11	0898918	203	3480732 3485548 3582040 3462817 3481690 3692269 3457988 3487087 3576411 
013193	PK11	0898918	3	3480732 3485548 3582040 3462817 3481690 3692269 3457988 3487087 3576411 
013193	PK11	0898918	49	3480732 3485548 3582040 3462817 3481690 3692269 3457988 3487087 3576411 
013997	DAL1	3575049	77	3480935 3493931 3577795 3601391 3606148 3559624 3560199 3581995 3618222 3518231 3486501 3498772 3483085 3576515 3576556 3669033 
013997	DAL1	3575049	76	3480935 3493931 3577795 3601391 3606148 3559624 3560199 3581995 3618222 3518231 3486501 3498772 3483085 3576515 3576556 3669033 
008821	BYC106	0031572	75	3480937 3470797 3483640 3430697 3481894 3478419 3478343 3565637 3576326 3576434 3576470 3603544 3668955 3797684 3797825 
008821	BYC106	0031572	2	3480937 3470797 3483640 3430697 3481894 3478419 3478343 3565637 3576326 3576434 3576470 3603544 3668955 3797684 3797825 
013059	TH223	3212821	114	3481075 3480791 
013059	TH223	3212821	9	3481075 3480791 
003532	EHI	3818982	78	3481520 3484619 3484746 3484845 3524341 3478964 3581870 3485537 3699536 3484361 3558838 3576230 3483925 3574866 3440687 3446645 
003532	EHI	3818982	204	3481520 3484619 3484746 3484845 3524341 3478964 3581870 3485537 3699536 3484361 3558838 3576230 3483925 3574866 3440687 3446645 
004020	TAYC	3646540	114	3481607 3597365 3598090 3683644 3652373 3576435 3797654 
004020	TAYC	3646540	9	3481607 3597365 3598090 3683644 3652373 3576435 3797654 
013147	DAL6	3332662	116	3481607 3516442 3577022 3692609 3768686 3668989 
013147	DAL6	3332662	117	3481607 3516442 3577022 3692609 3768686 3668989 
005725	TAYE	3392421	115	3579094 3634695 3650874 3817048 3689375 3481690 3493764 3650256 3692380 3651033 3668766 3910577 
005725	TAYE	3392421	116	3579094 3634695 3650874 3817048 3689375 3481690 3493764 3650256 3692380 3651033 3668766 3910577 
012103	DAL6	3393009	253	3481520 3481702 3484619 3578963 3592325 3597365 3818274 3818746 3486571 3579143 3575769 3712286 3819230 3465245 3484202 3689375 3789464 3558838 3715174 3475933 3692380 3655749 3576312 3576629 
013627	PK259	3459335	116	3463768 3481805 3493748 3580211 3596713 3579143 3581081 3581232 3652276 3433686 3651487 3483640 3477425 3557244 3560487 3457873 3576442 
013627	PK259	3459335	117	3463768 3481805 3493748 3580211 3596713 3579143 3581081 3581232 3652276 3433686 3651487 3483640 3477425 3557244 3560487 3457873 3576442 
013627	PK259	3459335	133	3463768 3481805 3493748 3580211 3596713 3579143 3581081 3581232 3652276 3433686 3651487 3483640 3477425 3557244 3560487 3457873 3576442 
012818	BYC106	3448653	77	3476908 3481875 3559815 3693280 3464327 3768025 3559645 3483003 3631042 3574866 3483950 3666161 3797849 3797856 
012818	BYC106	3448653	76	3476908 3481875 3559815 3693280 3464327 3768025 3559645 3483003 3631042 3574866 3483950 3666161 3797849 3797856 
004874	DAL10	0032827	4	3481944 3485170 3581080 3597365 3667749 3695201 3576753 3645720 3579361 3581469 3468749 3642332 
004874	DAL10	0032827	76	3481944 3485170 3581080 3597365 3667749 3695201 3576753 3645720 3579361 3581469 3468749 3642332 
012839	CARP13	3555100	114	3481944 
012839	CARP13	3555100	9	3481944 
014381	TH129	0053518	253	3481944 3560687 3581080 3581596 3693368 3693565 3694741 3816180 3578781 3691694 3692294 3480382 3820397 1084187 3576002 3519499 3910763 
001860	PK10	0123161	203	3482101 3559963 3591211 3472549 3576319 3576522 
001860	PK10	0123161	3	3482101 3559963 3591211 3472549 3576319 3576522 
001860	PK10	0123161	49	3482101 3559963 3591211 3472549 3576319 3576522 
001766	EHIII	3839985	65	3482198 3606536 3649568 3693565 3774116 3693092 3481354 3471745 3465591 3695292 3576565 3668766 3668956 3797752 3797862 
001766	EHIII	3839985	63	3482198 3606536 3649568 3693565 3774116 3693092 3481354 3471745 3465591 3695292 3576565 3668766 3668956 3797752 3797862 
006555	TH121	0916272	117	3482198 3579094 3650636 3485053 3668759 3668812 3669022 3797839 
006555	TH121	0916272	200	3482198 3579094 3650636 3485053 3668759 3668812 3669022 3797839 
006588	TH121	0031399	203	3482198 3650636 3461517 3430697 3486844 3480810 3476899 3483996 3485053 3462990 
006588	TH121	0031399	77	3482198 3650636 3461517 3430697 3486844 3480810 3476899 3483996 3485053 3462990 
006045	PK328	0031526	114	3482288 3484990 3628726 3561280 3694797 
006045	PK328	0031526	9	3482288 3484990 3628726 3561280 3694797 
006045	PK328	0031526	200	3482288 3484990 3628726 3561280 3694797 
001896	PK227	0987494	114	3482739 3483587 3482592 3576299 3576317 3576433 3576481 3576517 3576531 3576562 3576570 
001896	PK227	0987494	9	3482739 3483587 3482592 3576299 3576317 3576433 3576481 3576517 3576531 3576562 3576570 
001896	PK227	0987494	115	3482739 3483587 3482592 3576299 3576317 3576433 3576481 3576517 3576531 3576562 3576570 
002569	PK336	3393847	202	3480401 3482739 3576013 3581077 3581171 3651499 3581227 3693902 3484894 3694384 3470393 3463439 3645471 3695024 3559591 3797599 3797845 
002569	PK336	3393847	203	3480401 3482739 3576013 3581077 3581171 3651499 3581227 3693902 3484894 3694384 3470393 3463439 3645471 3695024 3559591 3797599 3797845 
002569	PK336	3393847	77	3480401 3482739 3576013 3581077 3581171 3651499 3581227 3693902 3484894 3694384 3470393 3463439 3645471 3695024 3559591 3797599 3797845 
005247	CARP17	0493855	203	3482989 3484816 3574047 3579579 3577054 3486632 3457873 3477004 3576303 3576343 3576398 3668850 3668971 3797672 3797695 
005247	CARP17	0493855	75	3482989 3484816 3574047 3579579 3577054 3486632 3457873 3477004 3576303 3576343 3576398 3668850 3668971 3797672 3797695 
001774	EHI	3474420	115	3483036 3559900 3438999 3600785 3447322 3475327 3487310 3576499 3576543 3668917 
001774	EHI	3474420	200	3483036 3559900 3438999 3600785 3447322 3475327 3487310 3576499 3576543 3668917 
011309	TH102	0180723	116	3483036 3667749 3689402 3597302 3692294 3482019 3619718 3797752 
011309	TH102	0180723	201	3483036 3667749 3689402 3597302 3692294 3482019 3619718 3797752 
001176	DAL315	0031388	114	3483306 3491953 3574967 3578963 3579687 3582182 3650736 3666175 3639603 3695282 3671929 3695539 3650256 3576313 
001176	DAL315	0031388	9	3483306 3491953 3574967 3578963 3579687 3582182 3650736 3666175 3639603 3695282 3671929 3695539 3650256 3576313 
004738	CARP13	3764403	115	3483306 3650736 3650997 3666175 3668795 
004738	CARP13	3764403	116	3483306 3650736 3650997 3666175 3668795 
001164	DAL2	3646621	201	3483511 3516442 3559963 3560858 3486379 3451331 1160238 3820745 3797687 
001164	DAL2	3646621	202	3483511 3516442 3559963 3560858 3486379 3451331 1160238 3820745 3797687 
002564	PK337	3792642	116	3483929 3694417 3821554 3483638 3486382 3774021 3576020 3470393 3819143 3581952 3689845 3818770 3506165 3576490 3797628 3797767 3910641 
002564	PK337	3792642	3	3483929 3694417 3821554 3483638 3486382 3774021 3576020 3470393 3819143 3581952 3689845 3818770 3506165 3576490 3797628 3797767 3910641 
002564	PK337	3792642	49	3483929 3694417 3821554 3483638 3486382 3774021 3576020 3470393 3819143 3581952 3689845 3818770 3506165 3576490 3797628 3797767 3910641 
006862	PK337	3102267	203	3483929 3558543 3579094 3579291 3693921 3465332 3441310 3479838 3581192 3506165 3576437 3669000 
006862	PK337	3102267	75	3483929 3558543 3579094 3579291 3693921 3465332 3441310 3479838 3581192 3506165 3576437 3669000 
006862	PK337	3102267	2	3483929 3558543 3579094 3579291 3693921 3465332 3441310 3479838 3581192 3506165 3576437 3669000 
004051	TAYSEM	3646540	200	3484272 3455908 3478297 3576535 3668832 3797880 
004051	TAYSEM	3646540	201	3484272 3455908 3478297 3576535 3668832 3797880 
003270	TAYD	0695890	201	3484746 3580248 3635008 3693230 3693565 3774021 3796723 3485288 3487321 3485727 3580346 3691616 3709927 3816181 3816104 3820405 3261773 3820038 3822535 3576374 3576473 3910470 
003270	TAYD	0695890	293	3484746 3580248 3635008 3693230 3693565 3774021 3796723 3485288 3487321 3485727 3580346 3691616 3709927 3816181 3816104 3820405 3261773 3820038 3822535 3576374 3576473 3910470 
013146	DAL212E	3332662	201	3484750 3574873 3668880 3797604 3797697 
013146	DAL212E	3332662	202	3484750 3574873 3668880 3797604 3797697 
013146	DAL212E	3332662	203	3484750 3574873 3668880 3797604 3797697 
004852	TH104	3194193	114	3458441 3484816 3581830 3667749 3597302 3821048 3485537 3692852 3818227 3619255 3484361 3465244 3638956 3819433 3579116 3655749 3821047 3676165 3487621 3576584 3584685 3668832 3797690 3797713 3910553 
004852	TH104	3194193	9	3458441 3484816 3581830 3667749 3597302 3821048 3485537 3692852 3818227 3619255 3484361 3465244 3638956 3819433 3579116 3655749 3821047 3676165 3487621 3576584 3584685 3668832 3797690 3797713 3910553 
002397	TAYC	0493725	200	3485170 3591436 3668623 3693280 3694481 3470797 3498974 3598090 3568636 3540705 3576763 3483003 3691514 3692380 3666161 3668827 3797645 3797692 3797829 3797849 3797856 
002397	TAYC	0493725	201	3485170 3591436 3668623 3693280 3694481 3470797 3498974 3598090 3568636 3540705 3576763 3483003 3691514 3692380 3666161 3668827 3797645 3797692 3797829 3797849 3797856 
015239	ROSTUD	3839983	49	3397840 3485170 3540190 3546417 3580389 3559970 3505185 3668923 
004072	PK20	0031578	116	3485290 3438999 3480939 3580095 3478297 3576571 3599497 
004072	PK20	0031578	117	3485290 3438999 3480939 3580095 3478297 3576571 3599497 
015250	PK10	3899727	115	3485548 3451168 3575483 3576522 
015250	PK10	3899727	1	3485548 3451168 3575483 3576522 
015250	PK10	3899727	75	3485548 3451168 3575483 3576522 
004012	TAYC	3442425	136	3432357 3485812 3608097 3694980 3695027 3695529 3712913 3774943 3793612 3540662 3668420 3690778 3493704 3797576 3610671 3818686 3695434 3792406 3817419 3597215 3817962 3816466 3694433 
004806	CARP17	0032827	200	3486653 3597365 3695643 3712913 3652276 3820900 3693185 3817427 3819585 3820971 3821886 3792406 3796254 3797685 3910618 
004806	CARP17	0032827	206	3486653 3597365 3695643 3712913 3652276 3820900 3693185 3817427 3819585 3820971 3821886 3792406 3796254 3797685 3910618 
013614	TAYD	0375562	115	3476864 3486834 3577703 3580326 3629951 3691748 3694006 3695027 3691834 3694431 3649880 3694780 3492423 3578392 3581913 3576507 3667606 3668822 3669037 3797599 3797681 3797702 3797703 
013614	TAYD	0375562	116	3476864 3486834 3577703 3580326 3629951 3691748 3694006 3695027 3691834 3694431 3649880 3694780 3492423 3578392 3581913 3576507 3667606 3668822 3669037 3797599 3797681 3797702 3797703 
013614	TAYD	0375562	117	3476864 3486834 3577703 3580326 3629951 3691748 3694006 3695027 3691834 3694431 3649880 3694780 3492423 3578392 3581913 3576507 3667606 3668822 3669037 3797599 3797681 3797702 3797703 
004281	PK200	3092832	203	3491953 3651439 3694810 3458061 3576623 3627845 3797728 
004281	PK200	3092832	75	3491953 3651439 3694810 3458061 3576623 3627845 3797728 
012494	TH102	0853792	49	3491953 3582182 3666175 3667319 3667654 3816832 3820010 3546891 3612427 3448314 3650256 
013640	DAL25	0893542	117	3493931 3601391 3602816 3690445 3581038 3559645 3560199 3518231 3580346 3462458 3581192 3576486 3668841 
013640	DAL25	0893542	200	3493931 3601391 3602816 3690445 3581038 3559645 3560199 3518231 3580346 3462458 3581192 3576486 3668841 
004360	TH104	0989327	4	3496673 3561026 3667608 3694318 3492361 3581663 3638956 3579116 3599536 3638301 3797631 
004360	TH104	0989327	76	3496673 3561026 3667608 3694318 3492361 3581663 3638956 3579116 3599536 3638301 3797631 
006024	PK338	3470402	64	3496673 3575259 3606536 3610287 3668623 3690799 3695027 3695510 3710476 3764157 3796906 3819177 3819598 3821179 3821439 3821554 3630501 3690778 3691834 3711797 3717137 3722992 3816180 3821077 3581663 3788990 3705083 3768339 3651465 3821195 3645720 3818064 3818807 3691616 3691783 3818024 3820037 3821097 3589576 3821588 3708638 3479054 3576002 3817087 3606290 3820745 3818770 3576425 3668767 3668854 3668867 3693581 3797728 3797744 3797775 3797850 3910516 3910538 3910700 
006024	PK338	3470402	72	3496673 3575259 3606536 3610287 3668623 3690799 3695027 3695510 3710476 3764157 3796906 3819177 3819598 3821179 3821439 3821554 3630501 3690778 3691834 3711797 3717137 3722992 3816180 3821077 3581663 3788990 3705083 3768339 3651465 3821195 3645720 3818064 3818807 3691616 3691783 3818024 3820037 3821097 3589576 3821588 3708638 3479054 3576002 3817087 3606290 3820745 3818770 3576425 3668767 3668854 3668867 3693581 3797728 3797744 3797775 3797850 3910516 3910538 3910700 
006024	PK338	3470402	97	3496673 3575259 3606536 3610287 3668623 3690799 3695027 3695510 3710476 3764157 3796906 3819177 3819598 3821179 3821439 3821554 3630501 3690778 3691834 3711797 3717137 3722992 3816180 3821077 3581663 3788990 3705083 3768339 3651465 3821195 3645720 3818064 3818807 3691616 3691783 3818024 3820037 3821097 3589576 3821588 3708638 3479054 3576002 3817087 3606290 3820745 3818770 3576425 3668767 3668854 3668867 3693581 3797728 3797744 3797775 3797850 3910516 3910538 3910700 
007882	RCCON	0470839	202	3497948 3652473 3651243 3492423 3578392 3580671 3797679 3797764 3797833 
007882	RCCON	0470839	203	3497948 3652473 3651243 3492423 3578392 3580671 3797679 3797764 3797833 
007904	RCSEM	0431946	114	3497948 3561026 3581249 3481354 3619718 3578392 
007904	RCSEM	0431946	9	3497948 3561026 3581249 3481354 3619718 3578392 
011075	PK11	3899727	116	3817668 3481203 3692440 3464327 3820745 3460586 
011075	PK11	3899727	117	3817668 3481203 3692440 3464327 3820745 3460586 
011075	PK11	3899727	200	3817668 3481203 3692440 3464327 3820745 3460586 
001152	PK20	0254151	117	3501476 3651365 3651486 3653200 3692862 3693813 3704166 3712888 3730202 3764157 3768625 3796007 3796906 3817177 3820958 3821059 3821069 3630501 3559537 3610120 3821044 3725997 3774808 3817487 3611048 3630526 3651465 3714653 3695345 3711406 3715155 3821197 3694668 3821254 3613455 3668365 3689500 3691783 3695539 3764422 3768356 3574563 3695434 3712905 3768034 3792443 3797164 3580256 3694415 3820397 3676165 3820587 3790492 3797787 3910639 
001152	PK20	0254151	200	3501476 3651365 3651486 3653200 3692862 3693813 3704166 3712888 3730202 3764157 3768625 3796007 3796906 3817177 3820958 3821059 3821069 3630501 3559537 3610120 3821044 3725997 3774808 3817487 3611048 3630526 3651465 3714653 3695345 3711406 3715155 3821197 3694668 3821254 3613455 3668365 3689500 3691783 3695539 3764422 3768356 3574563 3695434 3712905 3768034 3792443 3797164 3580256 3694415 3820397 3676165 3820587 3790492 3797787 3910639 
007375	DAL119	0820103	3	3465327 3501476 3524963 3538202 3559319 3581085 3606350 3608097 3693084 3694434 3694754 3693253 3816924 3474207 3693092 3595163 3620017 3430697 3480867 3560487 3642204 3823113 3668821 3797862 
007375	DAL119	0820103	1	3465327 3501476 3524963 3538202 3559319 3581085 3606350 3608097 3693084 3694434 3694754 3693253 3816924 3474207 3693092 3595163 3620017 3430697 3480867 3560487 3642204 3823113 3668821 3797862 
007375	DAL119	0820103	49	3465327 3501476 3524963 3538202 3559319 3581085 3606350 3608097 3693084 3694434 3694754 3693253 3816924 3474207 3693092 3595163 3620017 3430697 3480867 3560487 3642204 3823113 3668821 3797862 
008420	TAYD	3898367	75	3501476 3580796 3635008 3691140 3691983 3693253 3483084 3559903 3816463 3817487 3820010 3666207 3578910 3689329 3816181 3817419 3818771 3597215 3668130 3695554 3818676 3668870 3797720 3797784 3821552 3910674 
008420	TAYD	3898367	2	3501476 3580796 3635008 3691140 3691983 3693253 3483084 3559903 3816463 3817487 3820010 3666207 3578910 3689329 3816181 3817419 3818771 3597215 3668130 3695554 3818676 3668870 3797720 3797784 3821552 3910674 
001764	EHI	1000086	203	3508682 3579414 3581207 3724014 3620520 3544945 3575769 3665045 3575266 3612623 3692915 3483059 3576510 3576629 
001764	EHI	1000086	207	3508682 3579414 3581207 3724014 3620520 3544945 3575769 3665045 3575266 3612623 3692915 3483059 3576510 3576629 
004865	DAL10	0031373	117	3508682 3561001 3581080 3581907 3597302 3576753 3581469 1088365 3577741 3581149 3797752 
004865	DAL10	0031373	200	3508682 3561001 3581080 3581907 3597302 3576753 3581469 1088365 3577741 3581149 3797752 
009296	PK278	0897706	114	3508682 3578036 3581469 3668956 
009296	PK278	0897706	9	3508682 3578036 3581469 3668956 
008778	GOB	3896858	202	3510665 3540428 3788983 3483640 3691962 3709927 3668944 3668988 3797717 3821552 3910483 
008778	GOB	3896858	203	3510665 3540428 3788983 3483640 3691962 3709927 3668944 3668988 3797717 3821552 3910483 
008811	BYC106	0576472	117	3510665 3559225 3576260 3466962 3699561 3520989 3576470 
008811	BYC106	0576472	200	3510665 3559225 3576260 3466962 3699561 3520989 3576470 
015245	BYC106	3839981	201	3510665 3578861 3692786 3694791 3724014 3821589 3693253 3578781 3481967 3576037 
015245	BYC106	3839981	293	3510665 3578861 3692786 3694791 3724014 3821589 3693253 3578781 3481967 3576037 
002396	ROSTUD	0020988	203	3512896 3668623 3580389 3533093 3691514 3577741 3668827 3668895 
002396	ROSTUD	0020988	75	3512896 3668623 3580389 3533093 3691514 3577741 3668827 3668895 
