Course	Room	Teacher	Time	Students
003552	EHI	0897706	206	3374040 3418264 3424363 3425114 3425401 3429832 3435380 3435397 3436158 3455808 3457932 3462293 3462606 
003552	EHI	0897706	207	3374040 3418264 3424363 3425114 3425401 3429832 3435380 3435397 3436158 3455808 3457932 3462293 3462606 
001473	PK20	0031632	55	3374194 3425095 3429532 3432398 3436206 3436216 
001473	PK20	0031632	127	3374194 3425095 3429532 3432398 3436206 3436216 
004739	PK20	0004955	206	3374194 3455631 
004739	PK20	0004955	207	3374194 3455631 
005845	BYC100	3470325	228	3374194 3423839 3463327 3483036 3539996 3544945 3547282 3580259 
005845	BYC100	3470325	215	3374194 3423839 3463327 3483036 3539996 3544945 3547282 3580259 
009335	PK230	0031522	79	3374479 3438465 3479945 3483085 
002413	TAYG	3452082	57	3374569 3416286 3432027 3438102 3439280 3456820 3458049 3460235 3463883 3464398 3469119 3475298 3476908 3478050 3479085 3479355 3480166 3482445 3483925 3484750 3485054 3486182 3486844 3487035 3487276 3576325 3576336 3576390 3576507 3576558 3650956 
002413	TAYG	3452082	56	3374569 3416286 3432027 3438102 3439280 3456820 3458049 3460235 3463883 3464398 3469119 3475298 3476908 3478050 3479085 3479355 3480166 3482445 3483925 3484750 3485054 3486182 3486844 3487035 3487276 3576325 3576336 3576390 3576507 3576558 3650956 
014125	TAYB	3555417	206	3375120 3423839 3432759 3463453 3484898 
014125	TAYB	3555417	207	3375120 3423839 3432759 3463453 3484898 
004014	TAYC	0031578	16	3375323 3432223 3444537 3452988 3465332 3474409 3474598 3476908 3477824 3485549 3485756 3510971 3558800 3559657 3580095 
006023	PK20	0031454	215	3375323 3418145 3436227 3438455 3443421 3448868 3451557 3455690 3456210 3462458 3465181 3476864 3478356 3481894 3482264 3482288 3483560 3484816 3485628 3486569 3487040 3503382 3505157 3512896 3521272 3538400 3538688 3549272 3552259 3555932 3556169 3559476 3559534 3559612 3560487 3561660 3568950 3574542 3575898 3576037 3576126 3576532 3576568 3578804 3578910 3579028 3579181 3581469 3581605 3581830 3581846 3669050 
006023	PK20	0031454	10	3375323 3418145 3436227 3438455 3443421 3448868 3451557 3455690 3456210 3462458 3465181 3476864 3478356 3481894 3482264 3482288 3483560 3484816 3485628 3486569 3487040 3503382 3505157 3512896 3521272 3538400 3538688 3549272 3552259 3555932 3556169 3559476 3559534 3559612 3560487 3561660 3568950 3574542 3575898 3576037 3576126 3576532 3576568 3578804 3578910 3579028 3579181 3581469 3581605 3581830 3581846 3669050 
006023	PK20	0031454	55	3375323 3418145 3436227 3438455 3443421 3448868 3451557 3455690 3456210 3462458 3465181 3476864 3478356 3481894 3482264 3482288 3483560 3484816 3485628 3486569 3487040 3503382 3505157 3512896 3521272 3538400 3538688 3549272 3552259 3555932 3556169 3559476 3559534 3559612 3560487 3561660 3568950 3574542 3575898 3576037 3576126 3576532 3576568 3578804 3578910 3579028 3579181 3581469 3581605 3581830 3581846 3669050 
011865	PK25	0802802	230	3375323 3417172 3450490 3455690 
011865	PK25	0802802	58	3375323 3417172 3450490 3455690 
013621	PK234	3427120	57	3375323 3435187 3436216 3439356 3448314 3460338 3462262 3463439 3467040 3477824 3480710 3481562 3482288 3485290 3540124 3558543 3577741 3579181 3579291 3581077 3581192 
013621	PK234	3427120	56	3375323 3435187 3436216 3439356 3448314 3460338 3462262 3463439 3467040 3477824 3480710 3481562 3482288 3485290 3540124 3558543 3577741 3579181 3579291 3581077 3581192 
013621	PK234	3427120	18	3375323 3435187 3436216 3439356 3448314 3460338 3462262 3463439 3467040 3477824 3480710 3481562 3482288 3485290 3540124 3558543 3577741 3579181 3579291 3581077 3581192 
001847	PK126	3483424	208	3375389 3404693 3411059 3419470 3420437 3428608 3432384 3435248 3435771 3438374 3453445 3456228 3463011 3463526 3464279 3467093 3481690 3481702 3486852 
001847	PK126	3483424	209	3375389 3404693 3411059 3419470 3420437 3428608 3432384 3435248 3435771 3438374 3453445 3456228 3463011 3463526 3464279 3467093 3481690 3481702 3486852 
001847	PK126	3483424	228	3375389 3404693 3411059 3419470 3420437 3428608 3432384 3435248 3435771 3438374 3453445 3456228 3463011 3463526 3464279 3467093 3481690 3481702 3486852 
006047	PK354	3646603	38	3375389 3404693 3404828 3405422 3423676 3429761 3433961 3436260 3436311 3437379 3438254 3441166 3445680 3460867 3462512 
006047	PK354	3646603	232	3375389 3404693 3404828 3405422 3423676 3429761 3433961 3436260 3436311 3437379 3438254 3441166 3445680 3460867 3462512 
006047	PK354	3646603	36	3375389 3404693 3404828 3405422 3423676 3429761 3433961 3436260 3436311 3437379 3438254 3441166 3445680 3460867 3462512 
001765	PK20	3473979	210	3375685 3431257 3438441 3439636 3443092 3443731 3450546 3475327 3484202 3669030 
001765	PK20	3473979	215	3375685 3431257 3438441 3439636 3443092 3443731 3450546 3475327 3484202 3669030 
012730	CARP13	3194193	206	3375685 3421153 3438119 
012730	CARP13	3194193	207	3375685 3421153 3438119 
004725	CARP17	0058557	18	3377851 3412881 3437574 3457935 3480423 3484324 3484361 3485537 3559537 3576230 
006540	TAYF	3554648	55	3377851 3428608 3430697 3432384 3433501 3435771 3439409 3454115 3456016 3457692 3463188 3476899 3480810 3484324 3484763 3485361 3486133 3576230 3576306 3576359 3576379 3579116 
006540	TAYF	3554648	57	3377851 3428608 3430697 3432384 3433501 3435771 3439409 3454115 3456016 3457692 3463188 3476899 3480810 3484324 3484763 3485361 3486133 3576230 3576306 3576359 3576379 3579116 
006573	BYC239	0031399	208	3377851 3425239 3438287 3450069 3459584 3462116 
006573	BYC239	0031399	209	3377851 3425239 3438287 3450069 3459584 3462116 
006587	GOCOM	0777265	15	3377851 3431060 3437329 3438287 3439818 
002571	PK337	0564741	206	3379786 3416398 3429761 3432301 3435931 3436260 3456313 
002571	PK337	0564741	207	3379786 3416398 3429761 3432301 3435931 3436260 3456313 
002571	PK337	0564741	208	3379786 3416398 3429761 3432301 3435931 3436260 3456313 
004817	CARP15	0031473	16	3379786 3415801 3425095 3425219 3426169 3426735 3442991 3464327 3480382 3551641 3559815 3574967 3668858 
011230	PK337	0564741	209	3379786 3435931 3440075 3440409 3456313 3462512 3484894 3486187 
011230	PK337	0564741	210	3379786 3435931 3440075 3440409 3456313 3462512 3484894 3486187 
011230	PK337	0564741	10	3379786 3435931 3440075 3440409 3456313 3462512 3484894 3486187 
011864	PK264	1037239	227	3381050 3414273 3417172 3430152 3435039 3435313 3439328 
011864	PK264	1037239	228	3381050 3414273 3417172 3430152 3435039 3435313 3439328 
011864	PK264	1037239	10	3381050 3414273 3417172 3430152 3435039 3435313 3439328 
007381	BYC127	0031611	206	3396377 3405422 3417819 3419470 3425347 3430142 3433788 3436930 3439147 3439564 3447681 3454115 3458451 3461962 3463602 3463936 3464379 3464848 3464985 3484314 3485549 3576333 3576345 3576397 3576439 3576531 3576533 3576583 3576631 
007381	BYC127	0031611	207	3396377 3405422 3417819 3419470 3425347 3430142 3433788 3436930 3439147 3439564 3447681 3454115 3458451 3461962 3463602 3463936 3464379 3464848 3464985 3484314 3485549 3576333 3576345 3576397 3576439 3576531 3576533 3576583 3576631 
007381	BYC127	0031611	18	3396377 3405422 3417819 3419470 3425347 3430142 3433788 3436930 3439147 3439564 3447681 3454115 3458451 3461962 3463602 3463936 3464379 3464848 3464985 3484314 3485549 3576333 3576345 3576397 3576439 3576531 3576533 3576583 3576631 
001774	EHII	3474420	206	3397856 3412725 3416374 3426717 3426718 3436212 3457979 3464263 3475445 3479838 3487243 3576565 
001774	EHII	3474420	207	3397856 3412725 3416374 3426717 3426718 3436212 3457979 3464263 3475445 3479838 3487243 3576565 
002463	TH104	0031373	208	3397856 
002463	TH104	0031373	209	3397856 
013203	CARP21	3098022	10	3397856 3440687 3458049 3463560 3468504 3479085 3481202 3481221 3508682 3516442 3533264 3551641 3560858 3574967 3575971 3576313 3576334 3576349 3576425 3578177 3578963 3580340 3580991 3581247 3581903 3668783 3668812 
013203	CARP21	3098022	55	3397856 3440687 3458049 3463560 3468504 3479085 3481202 3481221 3508682 3516442 3533264 3551641 3560858 3574967 3575971 3576313 3576334 3576349 3576425 3578177 3578963 3580340 3580991 3581247 3581903 3668783 3668812 
014115	CARP25	3555417	210	3397856 3431655 3436227 3440508 3446353 3479382 3485361 3576313 
014115	CARP25	3555417	227	3397856 3431655 3436227 3440508 3446353 3479382 3485361 3576313 
006059	PK349	0207327	55	3404179 3405422 3412644 3418106 3420437 3423676 3425150 3425755 3431080 3431629 3433829 3433849 3436311 3437141 3437379 3437511 3437778 3439670 
006059	PK349	0207327	56	3404179 3405422 3412644 3418106 3420437 3423676 3425150 3425755 3431080 3431629 3433829 3433849 3436311 3437141 3437379 3437511 3437778 3439670 
006059	PK349	0207327	17	3404179 3405422 3412644 3418106 3420437 3423676 3425150 3425755 3431080 3431629 3433829 3433849 3436311 3437141 3437379 3437511 3437778 3439670 
007010	DAL300	0162976	229	3404196 3433961 3436206 3454476 3458136 3462517 3464638 3469560 3471745 3475327 3475950 3478691 3479054 3480836 3480935 3481607 3483085 3486187 3486501 3487261 3487316 3576420 3576479 3578036 3581250 3650277 
007010	DAL300	0162976	230	3404196 3433961 3436206 3454476 3458136 3462517 3464638 3469560 3471745 3475327 3475950 3478691 3479054 3480836 3480935 3481607 3483085 3486187 3486501 3487261 3487316 3576420 3576479 3578036 3581250 3650277 
007043	PK259	3481299	17	3404196 3416891 3430953 3433945 3436588 3437978 3438342 3458706 3459508 3459647 3461498 3462116 3462458 3464327 3465244 3474409 3475745 3476908 3478951 3484990 3485537 3485803 3487316 
001763	EHII	3474420	208	3404279 3434210 3439402 3447322 3475941 3478419 3480150 3481354 3482018 3484746 3559900 3576488 
001763	EHII	3474420	209	3404279 3434210 3439402 3447322 3475941 3478419 3480150 3481354 3482018 3484746 3559900 3576488 
001764	EHIII	1165592	18	3404279 3414205 3416374 3426717 3440687 3455519 3458049 3459584 3464855 3465591 3481075 3483965 3544254 3578488 3669051 
007904	DAL212A	0431946	206	3404279 3431078 3435627 3437574 3439158 3458704 3461517 3464666 3477580 3482018 
007904	DAL212A	0431946	207	3404279 3431078 3435627 3437574 3439158 3458704 3461517 3464666 3477580 3482018 
007909	RCSEM	0431946	210	3404279 
007909	RCSEM	0431946	227	3404279 
006042	PK336	0409737	37	3404534 3418106 3418908 3421753 3426649 3429199 3429761 3430706 3431629 3432301 3433961 3437141 3437365 3437379 3437511 3438550 3439818 3440175 3441166 3441306 3441900 3451553 3454226 3455043 3455046 3455341 3458250 3459505 3460399 3460488 3460701 3460867 3461826 3462228 3462639 3463593 3479718 3479961 3482019 3482198 3484990 3486250 3486998 
006042	PK336	0409737	233	3404534 3418106 3418908 3421753 3426649 3429199 3429761 3430706 3431629 3432301 3433961 3437141 3437365 3437379 3437511 3438550 3439818 3440175 3441166 3441306 3441900 3451553 3454226 3455043 3455046 3455341 3458250 3459505 3460399 3460488 3460701 3460867 3461826 3462228 3462639 3463593 3479718 3479961 3482019 3482198 3484990 3486250 3486998 
006042	PK336	0409737	35	3404534 3418106 3418908 3421753 3426649 3429199 3429761 3430706 3431629 3432301 3433961 3437141 3437365 3437379 3437511 3438550 3439818 3440175 3441166 3441306 3441900 3451553 3454226 3455043 3455046 3455341 3458250 3459505 3460399 3460488 3460701 3460867 3461826 3462228 3462639 3463593 3479718 3479961 3482019 3482198 3484990 3486250 3486998 
006044	PK349	0431634	38	3404534 3418908 3425437 3426719 3429199 3432798 3437141 3437778 3439437 3439670 3441226 3441306 3455043 3455148 3460399 3460488 3461826 3462228 3485416 3487429 
006044	PK349	0431634	232	3404534 3418908 3425437 3426719 3429199 3432798 3437141 3437778 3439437 3439670 3441226 3441306 3455043 3455148 3460399 3460488 3461826 3462228 3485416 3487429 
006044	PK349	0431634	36	3404534 3418908 3425437 3426719 3429199 3432798 3437141 3437778 3439437 3439670 3441226 3441306 3455043 3455148 3460399 3460488 3461826 3462228 3485416 3487429 
007877	DAL212A	0031386	229	3404693 3434468 3439511 3482018 3524066 3530220 3574542 3576212 3577146 3581249 3668752 3668917 
007877	DAL212A	0031386	230	3404693 3434468 3439511 3482018 3524066 3530220 3574542 3576212 3577146 3581249 3668752 3668917 
001845	PK126	3646542	55	3404828 3405451 3411059 3415125 3421500 3455631 3460235 3461197 3480732 3483298 
001845	PK126	3646542	58	3404828 3405451 3411059 3415125 3421500 3455631 3460235 3461197 3480732 3483298 
001845	PK126	3646542	17	3404828 3405451 3411059 3415125 3421500 3455631 3460235 3461197 3480732 3483298 
014233	TAYSEM	3555097	227	3404828 3413980 3418117 3463226 3480067 3484750 3487093 
014233	TAYSEM	3555097	229	3404828 3413980 3418117 3463226 3480067 3484750 3487093 
009303	TAYSEM	0029475	17	3405427 3415801 3416286 3416424 3426638 3429524 3429706 3431260 3431828 3435734 3438471 3460766 
002643	DAL10	3421211	208	3405619 3413022 3431535 3463226 
002643	DAL10	3421211	209	3405619 3413022 3431535 3463226 
013924	DEDANCE	3555097	79	3405619 3419002 3456228 3461556 3463226 3474463 3486141 
003524	EHIII	3647384	206	3406406 3413146 3429732 3432238 3432447 3438443 3438652 
003524	EHIII	3647384	207	3406406 3413146 3429732 3432238 3432447 3438443 3438652 
014101	TAYF	3393009	79	3411059 3412881 3416536 3418264 3420940 3421153 3421770 3424363 3425219 3425401 3430131 3434210 3435039 3435183 3435313 3435692 3435734 3438119 3442335 3454476 3455690 3457327 3457393 3457459 3458957 3461498 3462606 3462720 3463126 3463993 3468281 3475327 3477014 3478309 3478691 3478964 3483925 3485504 3510878 3561660 3575769 
002998	PK20	0492580	18	3411158 3430697 3431257 3431629 3438294 3439283 3439636 3441004 3460718 3475950 3478343 3481607 3486475 3560193 
002998	PK20	0492580	58	3411158 3430697 3431257 3431629 3438294 3439283 3439636 3441004 3460718 3475950 3478343 3481607 3486475 3560193 
013185	BYC106	0132890	210	3411186 3419002 3456290 3457979 3459647 3460737 3461057 3462414 
013185	BYC106	0132890	227	3411186 3419002 3456290 3457979 3459647 3460737 3461057 3462414 
014073	DAL212E	3447549	206	3411186 3432040 
014073	DAL212E	3447549	207	3411186 3432040 
013204	ROSTUD	3098022	206	3412549 3478747 3576303 3576518 3576625 
013204	ROSTUD	3098022	207	3412549 3478747 3576303 3576518 3576625 
006038	PK20	0031454	16	3412644 3425150 3429761 3430706 3430978 3432344 3433829 3433849 3437511 3438254 3445343 3445738 3447306 3455046 3455148 3455341 3461517 3462292 3464954 3476927 3481202 3483651 3484887 3484894 3484990 3485416 3485727 3487429 3576424 3576623 
006038	PK20	0031454	57	3412644 3425150 3429761 3430706 3430978 3432344 3433829 3433849 3437511 3438254 3445343 3445738 3447306 3455046 3455148 3455341 3461517 3462292 3464954 3476927 3481202 3483651 3484887 3484894 3484990 3485416 3485727 3487429 3576424 3576623 
002562	PK20	1168490	18	3412825 3413923 3422414 3425437 3426719 3433275 3434124 3450068 3451553 3457692 3461882 3463453 3465103 3465588 3467427 3469560 3475745 3479718 3480150 3480728 3480810 3481102 3483036 3483651 3483954 3485727 3486740 3510665 3512896 3521265 3521272 3533093 3559591 3559624 3559843 3560687 3561001 3574873 3576325 3576350 3576574 3576792 3577590 3577682 3581098 3581171 3581227 3581228 3581300 3581913 3668780 3668844 3668924 
002562	PK20	1168490	223	3412825 3413923 3422414 3425437 3426719 3433275 3434124 3450068 3451553 3457692 3461882 3463453 3465103 3465588 3467427 3469560 3475745 3479718 3480150 3480728 3480810 3481102 3483036 3483651 3483954 3485727 3486740 3510665 3512896 3521265 3521272 3533093 3559591 3559624 3559843 3560687 3561001 3574873 3576325 3576350 3576574 3576792 3577590 3577682 3581098 3581171 3581227 3581228 3581300 3581913 3668780 3668844 3668924 
013183	DAL212A	3198619	210	3413283 3460399 3463919 3467199 3474598 3478713 3479945 3482264 3487090 3576479 3668919 
013183	DAL212A	3198619	227	3413283 3460399 3463919 3467199 3474598 3478713 3479945 3482264 3487090 3576479 3668919 
009231	TH104	0697660	229	3413356 3456820 3481875 3484816 3486141 
009231	TH104	0697660	230	3413356 3456820 3481875 3484816 3486141 
001767	EHII	3474008	233	3413771 3432759 3444537 3447681 3451557 3463327 3471745 3480999 3483085 3668801 
001767	EHII	3474008	35	3413771 3432759 3444537 3447681 3451557 3463327 3471745 3480999 3483085 3668801 
010961	PK20	0492451	229	3413771 3416424 3418145 3418907 3431226 3437141 3437511 3455093 3483560 
010961	PK20	0492451	230	3413771 3416424 3418145 3418907 3431226 3437141 3437511 3455093 3483560 
001747	ROSTUD	0416447	227	3413774 3431303 3456660 3458250 3462240 3473086 3481518 3485812 3576474 3578075 3578443 
001747	ROSTUD	0416447	229	3413774 3431303 3456660 3458250 3462240 3473086 3481518 3485812 3576474 3578075 3578443 
003014	TAYE	3332662	228	3413774 3415125 3425239 3434124 3437778 3443283 3457039 3462242 3462517 3469560 3478964 3483950 3486133 3486182 
003014	TAYE	3332662	10	3413774 3415125 3425239 3434124 3437778 3443283 3457039 3462242 3462517 3469560 3478964 3483950 3486133 3486182 
003014	TAYE	3332662	16	3413774 3415125 3425239 3434124 3437778 3443283 3457039 3462242 3462517 3469560 3478964 3483950 3486133 3486182 
005742	PK20	3556752	206	3413774 3417908 3429566 3432595 
005742	PK20	3556752	207	3413774 3417908 3429566 3432595 
013918	TH121	3392421	208	3413774 3418907 3420037 3428042 3432595 3448868 3456210 3461962 3463883 3479382 3484314 3575735 
013918	TH121	3392421	209	3413774 3418907 3420037 3428042 3432595 3448868 3456210 3461962 3463883 3479382 3484314 3575735 
004282	PK259	1165566	210	3413923 3450490 3451557 3463022 3483241 
004282	PK259	1165566	227	3413923 3450490 3451557 3463022 3483241 
010851	PK337	0213446	228	3413923 3425437 3431629 3433829 3440175 3441004 3445343 3458250 3460867 3464027 
010851	PK337	0213446	10	3413923 3425437 3431629 3433829 3440175 3441004 3445343 3458250 3460867 3464027 
010851	PK337	0213446	103	3413923 3425437 3431629 3433829 3440175 3441004 3445343 3458250 3460867 3464027 
002951	TAYSEM	3421211	206	3413980 3426658 3439899 3452183 
002951	TAYSEM	3421211	207	3413980 3426658 3439899 3452183 
003478	TAYSEM	0431946	16	3414205 3429732 3438999 3456313 3464263 3465442 3483546 3484845 3485642 3544945 3576404 3576504 
004013	TH102	0031578	79	3414205 3426649 3438999 3441838 3465245 3466011 3478297 3481607 3483950 3484845 3485170 3485642 3485803 3485931 3486569 3546891 3556169 3576037 3576535 3580341 3668887 
004839	ROSTUD	3452082	15	3414205 3417166 3421044 3439402 3441177 3441413 3456016 3461556 3468749 3477004 3580139 
004082	TH121	0854975	210	3414238 3431672 3432447 3434428 3435183 
004082	TH121	0854975	227	3414238 3431672 3432447 3434428 3435183 
002162	PK20	0168378	16	3414273 3441900 3453352 3462270 3463675 3463745 3464027 
002162	PK20	0168378	55	3414273 3441900 3453352 3462270 3463675 3463745 3464027 
003019	DAL1	0375562	57	3415766 3434124 3459613 3471745 3474598 3480571 3481221 3484216 3486569 
003019	DAL1	0375562	103	3415766 3434124 3459613 3471745 3474598 3480571 3481221 3484216 3486569 
003019	DAL1	0375562	231	3415766 3434124 3459613 3471745 3474598 3480571 3481221 3484216 3486569 
003546	EHII	3554810	228	3415766 3420037 3422414 3425114 3431535 3435397 3438119 3457393 3459584 3462293 3467452 
003546	EHII	3554810	215	3415766 3420037 3422414 3425114 3431535 3435397 3438119 3457393 3459584 3462293 3467452 
004835	CARP21	0032827	208	3415849 3437379 3438232 3458441 3458972 3463851 3467427 3484272 3486623 3533264 3561511 3576449 3581907 
004835	CARP21	0032827	209	3415849 3437379 3438232 3458441 3458972 3463851 3467427 3484272 3486623 3533264 3561511 3576449 3581907 
002428	ROSTUD	3452082	210	3415870 3429834 3431750 3432027 3438020 3438084 3439356 3455227 3461556 3463883 3485970 
002428	ROSTUD	3452082	10	3415870 3429834 3431750 3432027 3438020 3438084 3439356 3455227 3461556 3463883 3485970 
004297	PK259	3092832	206	3416232 3416598 3429532 3435248 3436216 3438033 3438254 3455690 
004297	PK259	3092832	207	3416232 3416598 3429532 3435248 3436216 3438033 3438254 3455690 
004301	PK259	1165566	229	3416232 3416598 3430786 3435692 3458176 
004301	PK259	1165566	230	3416232 3416598 3430786 3435692 3458176 
005286	CARP17	0493856	210	3416232 3421770 3437756 3439511 3454439 3455046 3456103 3481643 
005286	CARP17	0493856	227	3416232 3421770 3437756 3439511 3454439 3455046 3456103 3481643 
005212	CARP17	3647209	228	3416374 3425095 3455046 3556617 
005212	CARP17	3647209	10	3416374 3425095 3455046 3556617 
002173	PK354	1083806	208	3416536 3417172 3431294 3431449 3435039 3435313 3439328 3459505 
002173	PK354	1083806	209	3416536 3417172 3431294 3431449 3435039 3435313 3439328 3459505 
002173	PK354	1083806	210	3416536 3417172 3431294 3431449 3435039 3435313 3439328 3459505 
004355	TAYB	0847593	223	3416640 3424594 3433501 3451331 3464666 3475298 3476860 3480401 3482588 3484746 3485028 3486632 3549052 3556617 3559462 3560193 3574047 
004355	TAYB	0847593	103	3416640 3424594 3433501 3451331 3464666 3475298 3476860 3480401 3482588 3484746 3485028 3486632 3549052 3556617 3559462 3560193 3574047 
007374	BYC127	0987494	56	3416640 3429832 3454115 3460820 3461962 3463602 3463936 3467384 3480264 3480939 3484243 3485053 3485636 3549052 3556617 3576320 3576332 3576397 3576433 
007374	BYC127	0987494	37	3416640 3429832 3454115 3460820 3461962 3463602 3463936 3467384 3480264 3480939 3484243 3485053 3485636 3549052 3556617 3576320 3576332 3576397 3576433 
007374	BYC127	0987494	233	3416640 3429832 3454115 3460820 3461962 3463602 3463936 3467384 3480264 3480939 3484243 3485053 3485636 3549052 3556617 3576320 3576332 3576397 3576433 
007375	BYC127	3474098	210	3416640 3417819 3418106 3429733 3437240 3439899 3442335 3451551 3455341 3459032 3460586 3462228 3462240 3462516 3476927 3480264 3484243 3486133 3487243 3576320 3576397 3576493 
007375	BYC127	3474098	58	3416640 3417819 3418106 3429733 3437240 3439899 3442335 3451551 3455341 3459032 3460586 3462228 3462240 3462516 3476927 3480264 3484243 3486133 3487243 3576320 3576397 3576493 
007375	BYC127	3474098	234	3416640 3417819 3418106 3429733 3437240 3439899 3442335 3451551 3455341 3459032 3460586 3462228 3462240 3462516 3476927 3480264 3484243 3486133 3487243 3576320 3576397 3576493 
008812	TH102	0576472	210	3416891 3416998 3431133 3458932 3483567 
008812	TH102	0576472	227	3416891 3416998 3431133 3458932 3483567 
001838	PK126	0168763	228	3416998 3456290 3458136 3458949 3463708 3474463 3476418 3478691 3482101 3484324 3484763 3485170 3486623 3487316 3576321 3576404 3577022 3579687 3580586 
001838	PK126	0168763	215	3416998 3456290 3458136 3458949 3463708 3474463 3476418 3478691 3482101 3484324 3484763 3485170 3486623 3487316 3576321 3576404 3577022 3579687 3580586 
001838	PK126	0168763	10	3416998 3456290 3458136 3458949 3463708 3474463 3476418 3478691 3482101 3484324 3484763 3485170 3486623 3487316 3576321 3576404 3577022 3579687 3580586 
008778	BYC239	0031572	206	3416998 3435187 3464398 3478343 3480067 3483567 
008778	BYC239	0031572	207	3416998 3435187 3464398 3478343 3480067 3483567 
002160	PK180	0004950	223	3417108 3428042 3436311 3437240 3438113 3440419 3443421 3447681 3453445 3455631 3455915 3456722 3458972 3460338 3460488 3461826 3462514 3462639 3462896 3463602 3464327 3466364 3477824 3480375 3480732 3480999 3484887 3485290 3505157 3560770 3576879 
002160	PK180	0004950	103	3417108 3428042 3436311 3437240 3438113 3440419 3443421 3447681 3453445 3455631 3455915 3456722 3458972 3460338 3460488 3461826 3462514 3462639 3462896 3463602 3464327 3466364 3477824 3480375 3480732 3480999 3484887 3485290 3505157 3560770 3576879 
002160	PK180	0004950	231	3417108 3428042 3436311 3437240 3438113 3440419 3443421 3447681 3453445 3455631 3455915 3456722 3458972 3460338 3460488 3461826 3462514 3462639 3462896 3463602 3464327 3466364 3477824 3480375 3480732 3480999 3484887 3485290 3505157 3560770 3576879 
001457	CARP17	3555417	208	3417166 
001457	CARP17	3555417	209	3417166 
004877	TH224	0031373	229	3417166 3425219 3435771 3436227 3437589 3439528 3439624 3439701 3454494 
004877	TH224	0031373	230	3417166 3425219 3435771 3436227 3437589 3439528 3439624 3439701 3454494 
013782	CARP13	3557107	57	3417166 3420837 3431939 3438472 3438473 3456103 3457777 3462517 3463226 
013782	CARP13	3557107	58	3417166 3420837 3431939 3438472 3438473 3456103 3457777 3462517 3463226 
008442	DAL25	3646854	57	3418117 3433929 3438652 3439283 3439475 3439917 3441838 3446670 3451663 3459645 3462115 3462293 3462414 3462416 3465245 3481557 3484898 
008442	DAL25	3646854	56	3418117 3433929 3438652 3439283 3439475 3439917 3441838 3446670 3451663 3459645 3462115 3462293 3462414 3462416 3465245 3481557 3484898 
004844	CARP21	3647219	231	3418441 3420037 3429706 3436227 3438842 3440687 3447322 3454494 3457777 3458441 3463199 3464848 3465588 3467384 3468749 3477014 3478343 3478713 3481643 3483567 3484272 3484334 3484361 3484816 3485028 3540428 3576404 3576530 3668770 
004844	CARP21	3647219	35	3418441 3420037 3429706 3436227 3438842 3440687 3447322 3454494 3457777 3458441 3463199 3464848 3465588 3467384 3468749 3477014 3478343 3478713 3481643 3483567 3484272 3484334 3484361 3484816 3485028 3540428 3576404 3576530 3668770 
001460	CARP21	3098022	210	3418606 3432398 3436206 3438232 3441177 3455419 3462417 3468504 3540662 
001460	CARP21	3098022	227	3418606 3432398 3436206 3438232 3441177 3455419 3462417 3468504 3540662 
003007	DAL25	3473854	210	3418908 3430953 3431078 3433945 3437341 3437778 3454226 3455049 3460369 3462720 3464100 3478964 3486569 3487040 3561280 
003007	DAL25	3473854	227	3418908 3430953 3431078 3433945 3437341 3437778 3454226 3455049 3460369 3462720 3464100 3478964 3486569 3487040 3561280 
003007	DAL25	3473854	229	3418908 3430953 3431078 3433945 3437341 3437778 3454226 3455049 3460369 3462720 3464100 3478964 3486569 3487040 3561280 
005119	PK20	3400071	210	3420434 3464855 3561318 3579099 
005119	PK20	3400071	229	3420434 3464855 3561318 3579099 
013184	TH223	3198619	229	3420884 3431060 3446353 3461517 3462116 3462458 3478951 3576470 3576520 
013184	TH223	3198619	230	3420884 3431060 3446353 3461517 3462116 3462458 3478951 3576470 3576520 
009233	DAL2	0029475	208	3420940 3431226 3438100 3458452 
009233	DAL2	0029475	209	3420940 3431226 3438100 3458452 
012821	CARP15	0910179	210	3420940 3435366 3436683 3438100 3463879 3487093 
012821	CARP15	0910179	215	3420940 3435366 3436683 3438100 3463879 3487093 
001849	PK128	0123161	210	3421044 3434130 3436119 3443421 3458451 3463188 3464379 
001849	PK128	0123161	227	3421044 3434130 3436119 3443421 3458451 3463188 3464379 
001849	PK128	0123161	234	3421044 3434130 3436119 3443421 3458451 3463188 3464379 
014131	DAL10	0893542	229	3421753 3426244 3435722 3437089 3438473 3438589 3441413 3474207 
014131	DAL10	0893542	228	3421753 3426244 3435722 3437089 3438473 3438589 3441413 3474207 
004388	TAYB	0989327	209	3422146 3441166 3453663 3462262 3470846 3557478 
004388	TAYB	0989327	230	3422146 3441166 3453663 3462262 3470846 3557478 
004288	PK259	3646542	208	3423676 3429834 3435692 3455058 3467040 3483241 
004288	PK259	3646542	209	3423676 3429834 3435692 3455058 3467040 3483241 
011986	PK20	1084458	229	3423839 3436710 3443522 3460371 3474374 3479382 3480937 3540662 3551641 3574967 3580340 3581903 
011986	PK20	1084458	230	3423839 3436710 3443522 3460371 3474374 3479382 3480937 3540662 3551641 3574967 3580340 3581903 
003508	EHLEC	0024092	206	3424318 3426858 3433275 3442991 3455519 3467384 3474789 3482396 
003508	EHLEC	0024092	207	3424318 3426858 3433275 3442991 3455519 3467384 3474789 3482396 
014126	CARP21	3555417	229	3424318 3425401 3462955 3479085 3480382 
